duration,start_date,start_year,start_month,start_hour,weekday,start_city,end_city,subscription_type 
11.8,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
10.0,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
11.35,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
3.67,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
14.03,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
6.75,2013-09-17,2013,09,17,1,San Jose,San Jose,Subscriber
6.13,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
11.98,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
9.4,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
6.3,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
5.42,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
4.68,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
15.93,2013-09-17,2013,09,17,1,Mountain View,Mountain View,Subscriber
7.07,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
7.3,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
5.18,2013-09-17,2013,09,17,1,Mountain View,Mountain View,Subscriber
10.97,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
4.12,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
6.07,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
7.53,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
6.77,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
4.08,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
7.07,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
8.35,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
5.3,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
6.57,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
3.5,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
11.72,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
7.43,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
7.7,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
13.22,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
12.75,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
10.12,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
5.97,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
8.88,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
7.98,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
13.87,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
5.5,2013-09-17,2013,09,17,1,Mountain View,Mountain View,Subscriber
5.6,2013-09-17,2013,09,17,1,Mountain View,Mountain View,Subscriber
9.65,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
19.62,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
8.0,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
11.1,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
11.47,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
8.78,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
8.8,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
4.87,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
14.52,2013-09-17,2013,09,17,1,San Jose,San Jose,Customer
9.12,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
6.68,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
9.25,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
13.35,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
7.6,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
6.38,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
6.18,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
3.8,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
11.88,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
6.57,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
7.32,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
5.7,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
14.05,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
4.2,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
7.13,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
3.33,2013-09-17,2013,09,17,1,Palo Alto,Palo Alto,Subscriber
16.73,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
6.3,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
10.38,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
7.4,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
5.67,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
8.97,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
7.73,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
12.6,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
3.93,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
13.5,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
10.0,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
16.37,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
8.98,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
5.28,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
3.65,2013-09-17,2013,09,17,1,Palo Alto,Palo Alto,Subscriber
4.15,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
267.83,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
10.08,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
267.1,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
12.97,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
8.18,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
1.32,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
6.02,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
8.98,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
8.17,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
12.88,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
8.37,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
6.7,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
8.28,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
3.25,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
11.5,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
8.22,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
8.87,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
6.55,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
5.57,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
4.58,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
12.57,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
4.67,2013-09-17,2013,09,17,1,Mountain View,Mountain View,Subscriber
5.88,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
7.05,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
8.72,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
3.63,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
9.67,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
8.92,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
9.58,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
3.5,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
14.95,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
4.28,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
8.05,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
291.08,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
2.88,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
6.23,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
4.05,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
331.87,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
331.72,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
9.65,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
15.3,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
10.18,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
3.57,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
7.6,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
5.42,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
3.68,2013-09-17,2013,09,17,1,San Jose,San Jose,Subscriber
6.98,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
5.42,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
13.97,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
10.2,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
5.3,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
16.98,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
18.63,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
3.03,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
7.03,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
10.85,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
3.37,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
8.65,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
20.77,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
20.52,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
7.73,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
7.28,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
11.72,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
18.72,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
8.0,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
10.98,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
4.32,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
4.85,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
8.97,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
12.07,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
9.35,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
3.37,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
13.98,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
7.67,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
378.22,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
377.48,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
1.32,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
8.78,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
192.28,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
6.2,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
15.48,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
14.95,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
26.78,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
13.27,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
5.52,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
11.17,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
12.2,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
26.55,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
9.4,2013-09-17,2013,09,17,1,San Jose,San Jose,Subscriber
22.2,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
6.03,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
10.0,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
7.47,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
6.25,2013-09-17,2013,09,17,1,Palo Alto,Palo Alto,Customer
6.12,2013-09-17,2013,09,17,1,Palo Alto,Palo Alto,Customer
344.38,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
343.82,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
10.92,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
347.85,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
2.87,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
12.03,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
2.93,2013-09-17,2013,09,17,1,San Jose,San Jose,Subscriber
135.18,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
18.6,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
18.48,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
3.12,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
172.72,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
232.0,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
5.13,2013-09-17,2013,09,17,1,San Jose,San Jose,Subscriber
389.23,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
12.0,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
3.32,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
20.33,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
5.62,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
6.05,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
384.42,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
19.0,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
3.15,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
379.45,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
15.4,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
5.9,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
24.52,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
23.95,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
3.6,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
7.87,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
10.37,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
18.13,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
9.58,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
10.78,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
10.55,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
5.97,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
9.0,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
4.75,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
17.47,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
17.0,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
8.98,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
9.27,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
25.83,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
25.75,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
5.98,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
16.02,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
11.57,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
13.83,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
12.67,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
10.6,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
3.8,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
17.63,2013-09-17,2013,09,17,1,San Jose,San Jose,Customer
15.82,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
1.15,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
18.9,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
8.78,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
5.42,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
3.08,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
6.08,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
8.43,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
20.2,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
7.05,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
3.97,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
20.4,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
4.93,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
16.68,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
10.78,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
12.25,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
12.45,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
5.5,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
11.98,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
11.72,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
17.33,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
6.17,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
4.43,2013-09-17,2013,09,17,1,San Jose,San Jose,Subscriber
15.85,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
15.95,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
4.4,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
12.85,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
18.0,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
36.77,2013-09-17,2013,09,17,1,Palo Alto,Palo Alto,Customer
5.62,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
8.5,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
14.72,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
9.2,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
7.93,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
15.53,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
8.47,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
16.47,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
27.83,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
10.47,2013-09-17,2013,09,17,1,San Jose,San Jose,Subscriber
9.98,2013-09-17,2013,09,17,1,San Jose,San Jose,Subscriber
4.45,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
4.83,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
55.62,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
2.48,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
22.45,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
20.52,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
7.75,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
6.38,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Subscriber
17.52,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
14.07,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
49.2,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
49.23,2013-09-17,2013,09,17,1,San Francisco,San Francisco,Customer
